date,open,high,low,close,open_usd,high_usd,low_usd,close_usd,volume,market cap
2019-06-22,7325.05586280,8046.13680000,7153.36168560,7735.75491000,10159.86000000,11160.00000000,9921.72000000,10729.50000000,104169.44797600,104169.44797600
2019-06-23,7735.39442000,8213.86558720,7610.07367640,7863.05834860,10729.00000000,11392.64000000,10555.18000000,10906.07000000,57445.32394500,57445.32394500
2019-06-24,7862.97183100,8034.33435740,7657.38438400,7971.58025820,10905.95000000,11143.63000000,10620.80000000,11056.59000000,43101.04528500,43101.04528500
2019-06-25,7971.58025820,8543.61300000,7949.52548000,8522.60364280,11056.59000000,11850.00000000,11026.00000000,11820.86000000,61276.68664800,61276.68664800
2019-06-26,8522.90645440,10072.09060000,8465.02618000,9440.36792400,11821.28000000,13970.00000000,11741.00000000,13093.80000000,155930.14738600,155930.14738600
2019-06-27,9443.67001240,9717.39727920,7588.38659800,8168.69619020,13098.38000000,13478.04000000,10525.10000000,11329.99000000,173894.82088900,173894.82088900
2019-06-28,8168.69619020,8997.83040000,7918.43682240,8940.60621740,11329.99000000,12480.00000000,10982.88000000,12400.63000000,95795.20396400,95795.20396400
2019-06-29,8945.24211880,8970.10150920,8273.25991960,8581.91866740,12407.06000000,12441.54000000,11475.02000000,11903.13000000,69642.07415700,69642.07415700
2019-06-30,8581.91866740,8781.53640000,7762.09230940,7825.58901800,11903.13000000,12180.00000000,10766.03000000,10854.10000000,84512.53044300,84512.53044300
2019-07-01,7825.58901800,8134.29823440,7231.42940000,7660.36203140,10854.10000000,11282.28000000,10030.00000000,10624.93000000,90962.26827100,90962.26827100
2019-07-02,7660.34040200,7886.61997500,7012.97246000,7817.47799300,10624.90000000,10938.75000000,9727.00000000,10842.85000000,109561.03872800,109561.03872800
2019-07-03,7819.01368040,8645.91285220,7816.17301920,8608.50120000,10844.98000000,11991.89000000,10841.04000000,11940.00000000,96815.90029000,96815.90029000
2019-07-04,8608.50120000,8651.76000000,7970.43390000,8035.80515660,11940.00000000,12000.00000000,11055.00000000,11145.67000000,66512.22189200,66512.22189200
2019-07-05,8035.80515660,8224.09629340,7784.01731120,7909.67691540,11145.67000000,11406.83000000,10796.44000000,10970.73000000,63534.35058200,63534.35058200
2019-07-06,7918.09796180,8410.23170000,7905.19241980,8115.70416020,10982.41000000,11665.00000000,10964.51000000,11256.49000000,51469.49633100,51469.49633100
2019-07-07,8115.67532100,8318.66724000,7998.81888260,8223.67091520,11256.45000000,11538.00000000,11094.37000000,11406.24000000,38884.79559900,38884.79559900
2019-07-08,8226.38180000,8895.47286940,8089.39560000,8823.78582800,11410.00000000,12338.03000000,11220.00000000,12238.60000000,52182.36721500,52182.36721500
2019-07-09,8823.78582800,9224.74443540,8700.78664000,9043.54774180,12238.60000000,12794.73000000,12068.00000000,12543.41000000,78442.13034300,78442.13034300
2019-07-10,9047.22473980,9478.78173840,8341.01762000,8729.89260260,12548.51000000,13147.08000000,11569.00000000,12108.37000000,109246.04499700,109246.04499700
2019-07-11,8729.70514780,8732.31509540,7930.78000000,8177.99683220,12108.11000000,12111.73000000,11000.00000000,11342.89000000,87506.46105800,87506.46105800
2019-07-12,8177.98962240,8568.84730000,7983.41154000,8476.72047560,11342.88000000,11885.00000000,11073.00000000,11757.22000000,56321.85828100,56321.85828100
2019-07-13,8476.72047560,8507.54958040,7808.21340000,8187.27584480,11757.22000000,11799.98000000,10830.00000000,11355.76000000,54245.59454800,54245.59454800
2019-07-14,8187.29026440,8256.66296000,7284.06094000,7335.38029640,11355.78000000,11452.00000000,10103.00000000,10174.18000000,72517.57923600,72517.57923600
2019-07-15,7335.38029640,8002.87800000,7108.86280000,7814.50034560,10174.18000000,11100.00000000,9860.00000000,10838.72000000,81922.42633200,81922.42633200
2019-07-16,7810.93870440,7950.96744000,6741.17020980,6805.75559820,10833.78000000,11028.00000000,9350.01000000,9439.59000000,97219.44341300,97219.44341300
2019-07-17,6798.96396660,7178.79786000,6532.07880000,6970.37696160,9430.17000000,9957.00000000,9060.00000000,9667.92000000,84942.67271700,84942.67271700
2019-07-18,6971.05468280,7777.93224000,6670.50696000,7661.96981680,9668.86000000,10788.00000000,9252.00000000,10627.16000000,80283.31025200,80283.31025200
2019-07-19,7663.03686720,7764.74551580,7297.64420320,7573.38300420,10628.64000000,10769.71000000,10121.84000000,10504.29000000,56546.93213300,56546.93213300
2019-07-20,7574.45726440,7980.52041020,7462.14300000,7743.49102540,10505.78000000,11068.99000000,10350.00000000,10740.23000000,47331.89984800,47331.89984800
2019-07-21,7743.51986460,7799.48954200,7417.44224000,7634.78166100,10740.27000000,10817.90000000,10288.00000000,10589.45000000,38834.28793500,38834.28793500
2019-07-22,7635.28634700,7702.34469680,7281.89800000,7455.15670380,10590.15000000,10683.16000000,10100.00000000,10340.31000000,40467.95483900,40467.95483900
2019-07-23,7457.15381840,7457.79549060,7081.46556000,7112.40281180,10343.08000000,10343.97000000,9822.00000000,9864.91000000,47624.37071000,47624.37071000
2019-07-24,7112.30908440,7164.37826000,6867.33450000,7039.12961440,9864.78000000,9937.00000000,9525.00000000,9763.28000000,43475.38037700,43475.38037700
2019-07-25,7039.21613200,7335.97150000,7007.94722940,7123.18867260,9763.40000000,10175.00000000,9720.03000000,9879.87000000,37873.35472800,37873.35472800
2019-07-26,7124.83250700,7130.47778040,6948.08426000,7082.90752000,9882.15000000,9889.98000000,9637.00000000,9824.00000000,27167.46321700,27167.46321700
2019-07-27,7082.90752000,7345.82008680,6728.90634000,6832.38138960,9824.00000000,10188.66000000,9333.00000000,9476.52000000,43809.77830100,43809.77830100
2019-07-28,6834.11174160,6917.79589020,6607.78170000,6879.25950920,9478.92000000,9594.99000000,9165.00000000,9541.54000000,29401.02293700,29401.02293700
2019-07-29,6879.25950920,7014.41442000,6773.60710000,6854.81828720,9541.54000000,9729.00000000,9395.00000000,9507.64000000,29021.93741100,29021.93741100
2019-07-30,6855.84928860,7003.80159440,6778.65396000,6902.81392580,9509.07000000,9714.28000000,9402.00000000,9574.21000000,32536.36883400,32536.36883400
2019-07-31,6903.38350000,7288.96360400,6888.96390000,7267.86051940,9575.00000000,10109.80000000,9555.00000000,10080.53000000,39515.35456000,39515.35456000
2019-08-01,7267.86051940,7547.11770280,7111.35739080,7480.16029020,10080.53000000,10467.86000000,9863.46000000,10374.99000000,41727.63702800,41727.63702800
2019-08-02,7480.16750000,7692.85660000,7412.64772300,7587.41327500,10375.00000000,10670.00000000,10281.35000000,10523.75000000,42990.44422100,42990.44422100
2019-08-03,7587.41327500,7862.12107460,7568.79757140,7798.73972280,10523.75000000,10904.77000000,10497.93000000,10816.86000000,33802.31882400,33802.31882400
2019-08-04,7798.73972280,7959.61920000,7607.78096000,7879.75624540,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100,39924.74514100
2019-08-05,7880.30419020,8606.71316960,7878.72524400,8528.32822400,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300,65153.67371300
2019-08-06,8529.19340000,8890.18808600,8094.22616600,8278.06885620,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500,76705.38987500
2019-08-07,8278.06885620,8753.54074660,8206.79998320,8633.75712940,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300,69173.39035300
2019-08-08,8633.76433920,8695.01880000,8306.41058000,8651.59417460,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400,51207.25717400
2019-08-09,8647.55668660,8684.69436640,8435.46600000,8565.23519020,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800,39427.15258800
2019-08-10,8565.22798040,8640.94530000,8125.44460000,8153.78632380,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800,42633.08704800
2019-08-11,8153.73585520,8363.36800000,8011.60906780,8327.29737060,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000,26772.90691000
2019-08-12,8319.44589840,8347.42713220,8100.44101360,8216.34575840,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500,17568.22707500
2019-08-13,8217.98238300,8259.66223680,7778.25668100,7853.42605580,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000,33234.72968000
2019-08-14,7853.89469280,7856.86513040,7157.96153800,7246.11576260,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900,54451.84749900
2019-08-15,7249.56925680,7541.45080000,7145.63278000,7421.71765140,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000,38174.45112000
2019-08-16,7423.76523460,7596.26690940,7029.55500000,7448.83370920,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800,51758.14291800
2019-08-17,7448.55252700,7545.15663720,7209.80000000,7365.54609960,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100,29000.58120100
2019-08-18,7365.56772900,7570.29000000,7267.47840000,7430.98224440,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200,24085.39517200
2019-08-19,7430.54244660,7880.31140000,7396.24542800,7869.88602920,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700,37243.31921700
2019-08-20,7869.30203540,7894.70216080,7613.54880000,7758.11249980,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900,32298.92167900
2019-08-21,7758.11249980,7789.56164740,7107.42084000,7312.59011860,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200,47355.71928200
2019-08-22,7311.32840360,7384.27716000,7038.20676000,7281.81148240,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800,34059.64273800
2019-08-23,7281.82590200,7530.63610000,7224.06819420,7490.65775900,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300,27550.33617300
2019-08-24,7489.65559680,7512.19343160,7130.49220000,7306.66366300,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400,27692.45684400
2019-08-25,7306.85111780,7449.88634000,7142.72723060,7312.67663620,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800,26271.65739800
2019-08-26,7312.67663620,7645.27192000,7309.24477140,7478.18480500,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900,41687.51159900
2019-08-27,7479.15812800,7491.76085840,7246.62765840,7343.21734900,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300,28402.77538300
2019-08-28,7343.67877620,7425.37302000,6922.13618980,7008.64658000,10185.69000000,10299.00000000,9601.01000000,9721.00000000,42110.55537500,42110.55537500
2019-08-29,7008.64658000,7010.80952000,6719.53360000,6848.18527120,9721.00000000,9724.00000000,9320.00000000,9498.44000000,35532.69491000,35532.69491000
2019-08-30,6848.59622980,6990.62208000,6741.45860180,6910.26164920,9499.01000000,9696.00000000,9350.41000000,9584.54000000,26834.31810400,26834.31810400
2019-08-31,6908.97830480,6982.33801980,6792.17233500,6912.37412060,9582.76000000,9684.51000000,9420.75000000,9587.47000000,17130.29007400,17130.29007400
2019-09-01,6913.28976520,7087.23340000,6863.72960000,7011.51608040,9588.74000000,9830.00000000,9520.00000000,9724.98000000,19545.40484300,19545.40484300
2019-09-02,7010.51391820,7534.24100000,7002.51825000,7454.93320000,9723.59000000,10450.00000000,9712.50000000,10340.00000000,44740.24809300,44740.24809300
2019-09-03,7454.93320000,7767.11754000,7405.90656000,7653.40457440,10340.00000000,10773.00000000,10272.00000000,10615.28000000,47998.37678100,47998.37678100
2019-09-04,7650.93161300,7785.86302000,7476.48329220,7618.61007960,10611.85000000,10799.00000000,10369.89000000,10567.02000000,43943.88902600,43943.88902600
2019-09-05,7617.81700160,7858.68200000,7534.24100000,7616.78600020,10565.92000000,10900.00000000,10450.00000000,10564.49000000,33970.96063900,33970.96063900
2019-09-06,7615.80546740,7862.91415260,7317.94700000,7425.17835540,10563.13000000,10905.87000000,10150.00000000,10298.73000000,58799.64095900,58799.64095900
2019-09-07,7425.16393580,7612.10684000,7417.85319860,7538.48036240,10298.71000000,10558.00000000,10288.57000000,10455.88000000,27637.87739200,27637.87739200
2019-09-08,7538.49478200,7636.98065000,7359.76384000,7484.62315640,10455.90000000,10592.50000000,10208.00000000,10381.18000000,23984.67201800,23984.67201800
2019-09-09,7484.66641520,7555.87040000,7259.18713000,7428.34345760,10381.24000000,10480.00000000,10068.50000000,10303.12000000,39835.72760800,39835.72760800
2019-09-10,7427.95412840,7487.37009020,7175.91394000,7280.56418700,10302.58000000,10384.99000000,9953.00000000,10098.15000000,28915.41222500,28915.41222500
2019-09-11,7280.59302620,7421.04714000,7123.28240000,7323.95276340,10098.19000000,10293.00000000,9880.00000000,10158.33000000,31953.82456200,31953.82456200
2019-09-12,7324.25557500,7533.38303380,7238.63920000,7509.01390980,10158.75000000,10448.81000000,10040.00000000,10415.01000000,34511.16275500,34511.16275500
2019-09-13,7509.01390980,7526.31022000,7320.10994000,7456.41841880,10415.01000000,10439.00000000,10153.00000000,10342.06000000,30280.33977600,30280.33977600
2019-09-14,7457.91084740,7512.60439020,7370.09548340,7451.34271960,10344.13000000,10419.99000000,10222.33000000,10335.02000000,23621.53351900,23621.53351900
2019-09-15,7449.74935380,7469.35280000,7391.59510700,7427.54316980,10332.81000000,10360.00000000,10252.15000000,10302.01000000,18047.65401300,18047.65401300
2019-09-16,7428.50207320,7465.74790000,7266.03644000,7390.98948380,10303.34000000,10355.00000000,10078.00000000,10251.31000000,28971.40165700,28971.40165700
2019-09-17,7389.81428640,7408.06950000,7302.09264980,7345.21446360,10249.68000000,10275.00000000,10128.01000000,10187.82000000,22914.32456300,22914.32456300
2019-09-18,7344.96933040,7395.82725960,7281.89800000,7322.98665020,10187.48000000,10258.02000000,10100.00000000,10156.99000000,24250.24930300,24250.24930300
2019-09-19,7322.56848180,7444.11850000,6959.61994000,7385.92820420,10156.41000000,10325.00000000,9653.00000000,10244.29000000,44826.28257900,44826.28257900
2019-09-20,7385.50282600,7412.39538000,7254.06096220,7331.35001820,10243.70000000,10281.00000000,10061.39000000,10168.59000000,25088.49106900,25088.49106900
2019-09-21,7330.86696160,7337.19716600,7137.70200000,7199.98746220,10167.92000000,10176.70000000,9900.00000000,9986.39000000,20544.17519600,20544.17519600
2019-09-22,7199.09344700,7273.96722000,7104.51529060,7230.61469260,9985.15000000,10089.00000000,9853.97000000,10028.87000000,22049.27525600,22049.27525600
2019-09-23,7230.02348900,7245.84179020,6932.77785460,6995.12820500,10028.05000000,10049.99000000,9615.77000000,9702.25000000,31937.23235600,31937.23235600
2019-09-24,6995.09215600,7061.99189020,5623.64400000,6123.38407720,9702.20000000,9794.99000000,7800.00000000,8493.14000000,94007.34520300,94007.34520300
2019-09-25,6126.56359900,6294.15540000,5923.31212720,6077.89744900,8497.55000000,8730.00000000,8215.64000000,8430.05000000,60783.89225800,60783.89225800
2019-09-26,6077.89744900,6103.80947020,5587.59500000,5813.78805540,8430.05000000,8465.99000000,7750.00000000,8063.73000000,67930.85374900,67930.85374900
2019-09-27,5813.61502020,5958.89970000,5661.24310700,5896.10955180,8063.49000000,8265.00000000,7852.15000000,8177.91000000,43882.92462500,43882.92462500
2019-09-28,5895.79232060,5994.94870000,5768.62586820,5911.17803380,8177.47000000,8315.00000000,8001.09000000,8198.81000000,34473.60516500,34473.60516500
2019-09-29,5911.58899240,5933.03814740,5688.53220000,5799.43334360,8199.38000000,8229.13000000,7890.00000000,8043.82000000,31544.21138800,31544.21138800
2019-09-30,5798.87097920,6010.99771480,5558.75580000,5976.44835320,8043.04000000,8337.26000000,7710.00000000,8289.34000000,55865.48726000,55865.48726000
2019-10-01,5976.90257060,6128.33000000,5892.60558900,5978.68339120,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43472.41809100,43472.41809100
2019-10-02,5978.84921660,6037.42163180,5876.86659560,6027.34954120,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400,26243.38664400
2019-10-03,6027.39280000,6051.18514000,5811.09880000,5929.31068080,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800,30488.28405800
2019-10-04,5929.64954140,5935.40296180,5771.44490000,5866.70798740,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400,26476.33040400
2019-10-05,5866.67914820,5900.07494180,5777.19832040,5858.82046620,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400,21907.61556400
2019-10-06,5859.80099900,5878.77719260,5612.82930000,5662.75716500,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900,34676.10404900
2019-10-07,5663.51419400,5984.07632160,5596.24676000,5904.89108820,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700,52202.07229700
2019-10-08,5905.41740360,6002.15850000,5831.82697500,5889.24582220,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300,35452.65742300
2019-10-09,5890.97617420,6250.89660000,5850.75270000,6172.12232520,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800,55038.70437800
2019-10-10,6173.13890700,6232.15112000,6066.70062960,6170.16846940,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700,39137.94616700
2019-10-11,6170.01706360,6329.85111980,5920.96173240,5954.21333000,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800,50405.28441800
2019-10-12,5953.81679100,6056.23200000,5948.08500000,5984.19888820,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800,21339.33409800
2019-10-13,5985.56154040,6093.26874260,5883.19680000,5966.11670980,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300,27840.73995300
2019-10-14,5966.28253520,6048.19307300,5914.19894000,6018.88523600,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300,29810.66325300
2019-10-15,6017.91912280,6058.39494000,5832.72820000,5882.68490420,8346.86000000,8403.00000000,8090.00000000,8159.29000000,32773.06247600,32773.06247600
2019-10-16,5882.69211400,5898.45273680,5707.99866000,5761.88470520,8159.30000000,8181.16000000,7917.00000000,7991.74000000,34733.59396600,34733.59396600
2019-10-17,5764.24951960,5857.90482160,5716.67204940,5818.72676840,7995.02000000,8124.92000000,7929.03000000,8070.58000000,29656.94915800,29656.94915800
2019-10-18,5818.82049580,5850.75270000,5635.18688980,5729.63526980,8070.71000000,8115.00000000,7816.01000000,7947.01000000,31353.18141600,31353.18141600
2019-10-19,5729.54875220,5838.56813800,5671.89198160,5730.35624980,7946.89000000,8098.10000000,7866.92000000,7948.01000000,26627.88938800,26627.88938800
2019-10-20,5731.69727260,5981.97106000,5674.11260000,5928.87088300,7949.87000000,8297.00000000,7870.00000000,8223.35000000,34286.45265400,34286.45265400
2019-10-21,5928.87088300,6007.92634000,5870.24078940,5910.06772460,8223.35000000,8333.00000000,8142.03000000,8197.27000000,30448.67953900,30448.67953900
2019-10-22,5910.07493440,5982.68483020,5767.84000000,5782.25960000,8197.28000000,8297.99000000,8000.00000000,8020.00000000,34651.82866300,34651.82866300
2019-10-23,5782.30285880,5802.15143820,5263.15400000,5383.28368760,8020.06000000,8047.59000000,7300.00000000,7466.62000000,63897.45709800,63897.45709800
2019-10-24,5384.61750060,5410.00320640,5290.54403020,5344.19936180,7468.47000000,7503.68000000,7337.99000000,7412.41000000,32714.38326500,32714.38326500
2019-10-25,5344.19936180,6343.90302000,5307.13378000,6240.09631960,7412.41000000,8799.00000000,7361.00000000,8655.02000000,90748.21817400,90748.21817400
2019-10-26,6240.71636240,7476.56260000,6106.97457240,6654.64540000,8655.88000000,10370.00000000,8470.38000000,9230.00000000,162588.58541300,162588.58541300
2019-10-27,6654.64540000,7061.98468040,6542.41765320,6870.88893140,9230.00000000,9794.98000000,9074.34000000,9529.93000000,93833.54160400,93833.54160400
2019-10-28,6869.66326540,7139.21605800,6604.17680000,6636.72183720,9528.23000000,9902.10000000,9160.00000000,9205.14000000,80174.21732300,80174.21732300
2019-10-29,6636.22436100,6885.35900000,6540.73056000,6782.70586760,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,64158.46244600
2019-10-30,6782.70586760,6784.30644320,6489.54818980,6600.37002560,9407.62000000,9409.84000000,9001.01000000,9154.72000000,55241.78643400,55241.78643400
2019-10-31,6599.86533960,6780.81690000,6426.09474000,6590.37003300,9154.02000000,9405.00000000,8913.00000000,9140.85000000,54376.02490200,54376.02490200
2019-11-01,6590.37724280,6689.97342000,6510.44940000,6655.80617780,9140.86000000,9279.00000000,9030.00000000,9231.61000000,43594.81411500,43594.81411500
2019-11-02,6655.65477200,6758.27906520,6623.07368580,6697.55812960,9231.40000000,9373.74000000,9186.21000000,9289.52000000,28923.06082800,28923.06082800
2019-11-03,6697.79605300,6750.22571860,6536.50561720,6629.20201580,9289.85000000,9362.57000000,9066.14000000,9194.71000000,27894.37827900,27894.37827900
2019-11-04,6630.46373080,6859.17300640,6572.33832320,6772.41748300,9196.46000000,9513.68000000,9115.84000000,9393.35000000,45894.45627700,45894.45627700
2019-11-05,6771.73255200,6816.82985100,6615.53944480,6711.35768680,9392.40000000,9454.95000000,9175.76000000,9308.66000000,45935.87366500,45935.87366500
2019-11-06,6710.68717540,6806.70729180,6669.07220980,6733.26826900,9307.73000000,9440.91000000,9250.01000000,9339.05000000,37336.17037200,37336.17037200
2019-11-07,6733.34757680,6759.18750000,6561.63898000,6644.69587600,9339.16000000,9375.00000000,9101.00000000,9216.20000000,39117.47085300,39117.47085300
2019-11-08,6643.10972000,6676.99578000,6269.64208000,6325.68385540,9214.00000000,9261.00000000,8696.00000000,8773.73000000,62107.28924300,62107.28924300
2019-11-09,6325.69106520,6402.30240000,6290.46398240,6351.40842180,8773.74000000,8880.00000000,8724.88000000,8809.41000000,29469.48140500,29469.48140500
2019-11-10,6351.24259640,6594.94104620,6308.57500000,6517.27708060,8809.18000000,9147.19000000,8750.00000000,9039.47000000,34422.02979700,34422.02979700
2019-11-11,6517.77455680,6540.96127360,6213.89590640,6296.51300460,9040.16000000,9072.32000000,8618.68000000,8733.27000000,44888.05354500,44888.05354500
2019-11-12,6296.57789280,6408.07024000,6177.06824800,6360.44230120,8733.36000000,8888.00000000,8567.60000000,8821.94000000,40366.62947100,40366.62947100
2019-11-13,6360.42067180,6377.06089020,6273.96796000,6328.12797760,8821.91000000,8844.99000000,8702.00000000,8777.12000000,26810.11691800,26810.11691800
2019-11-14,6328.43078920,6344.62400000,6187.88294800,6234.08334640,8777.54000000,8800.00000000,8582.60000000,8646.68000000,33468.46896100,33468.46896100
2019-11-15,6233.86705240,6337.41420000,6056.23200000,6107.94789540,8646.38000000,8790.00000000,8400.00000000,8471.73000000,46087.41775100,46087.41775100
2019-11-16,6107.86858760,6159.33214000,6056.23200000,6121.85559960,8471.62000000,8543.00000000,8400.00000000,8491.02000000,20902.29975200,20902.29975200
2019-11-17,6121.65372520,6225.66230000,6020.67326640,6130.06035200,8490.74000000,8635.00000000,8350.68000000,8502.40000000,27009.03708200,27009.03708200
2019-11-18,6130.39921260,6130.86784960,5811.09880000,5902.78582660,8502.87000000,8503.52000000,8060.00000000,8187.17000000,43017.69094000,43017.69094000
2019-11-19,5902.30277000,5925.46785740,5770.00294000,5864.19176720,8186.50000000,8218.63000000,8003.00000000,8133.64000000,43556.06102500,43556.06102500
2019-11-20,5864.32875340,5958.38780420,5795.52563200,5838.50324980,8133.83000000,8264.29000000,8038.40000000,8098.01000000,32466.23098000,32466.23098000
2019-11-21,5838.89978880,5864.97763540,5407.35000000,5499.44798520,8098.56000000,8134.73000000,7500.00000000,7627.74000000,58418.78026100,58418.78026100
2019-11-22,5499.48403420,5587.59500000,4895.45420000,5240.24846540,7627.79000000,7750.00000000,6790.00000000,7268.23000000,126603.14025900,126603.14025900
2019-11-23,5240.24846540,5295.22319040,5104.54560980,5271.49573860,7268.23000000,7344.48000000,7080.01000000,7311.57000000,50449.89475500,50449.89475500
2019-11-24,5271.15687800,5285.06458220,4946.64378000,4977.12681440,7311.10000000,7330.39000000,6861.00000000,6903.28000000,67890.20648300,67890.20648300
2019-11-25,4974.92782540,5319.16693620,4697.18470000,5125.85777860,6900.23000000,7377.69000000,6515.00000000,7109.57000000,119645.73519700,119645.73519700
2019-11-26,5126.16059020,5291.99320000,5059.46273040,5159.43381720,7109.99000000,7340.00000000,7017.48000000,7156.14000000,65722.39769000,65722.39769000
2019-11-27,5158.43165500,5519.10190000,4931.50320000,5413.49274960,7154.75000000,7655.00000000,6840.00000000,7508.52000000,92452.87349000,92452.87349000
2019-11-28,5413.04574200,5510.45014000,5306.41280000,5349.30390020,7507.90000000,7643.00000000,7360.00000000,7419.49000000,56933.98110900,56933.98110900
2019-11-29,5348.60454960,5659.69300000,5308.07105400,5580.15448640,7418.52000000,7850.00000000,7362.30000000,7739.68000000,60745.30087300,60745.30087300
2019-11-30,5581.09897020,5630.85380000,5364.81218000,5437.55185220,7740.99000000,7810.00000000,7441.00000000,7541.89000000,46989.43361900,46989.43361900
2019-12-01,5436.64341740,5437.52301300,5198.26580000,5328.68387220,7540.63000000,7541.85000000,7210.00000000,7390.89000000,60769.34231300,60769.34231300
2019-12-02,5329.12367000,5350.07534880,5155.80007800,5259.02999440,7391.50000000,7420.56000000,7151.10000000,7294.28000000,46330.25604000,46330.25604000
2019-12-03,5259.13093160,5335.25200000,5220.86852300,5257.89805580,7294.42000000,7400.00000000,7241.35000000,7292.71000000,33149.47748700,33149.47748700
2019-12-04,5257.89805580,5587.59500000,5095.16566000,5186.96083360,7292.71000000,7750.00000000,7067.00000000,7194.32000000,83147.14914200,83147.14914200
2019-12-05,5187.15549820,5396.53530000,5155.00700000,5327.32122000,7194.59000000,7485.00000000,7150.00000000,7389.00000000,59306.67885500,59306.67885500
2019-12-06,5327.32122000,5472.25982940,5266.75890000,5427.15532060,7389.00000000,7590.03000000,7305.00000000,7527.47000000,48189.08794400,48189.08794400
2019-12-07,5427.39324400,5493.59362760,5385.83595680,5398.84964580,7527.80000000,7619.62000000,7470.16000000,7488.21000000,31498.68417300,31498.68417300
2019-12-08,5398.20076380,5453.49272000,5317.12656280,5414.63910780,7487.31000000,7564.00000000,7374.86000000,7510.11000000,29856.89763100,29856.89763100
2019-12-09,5414.63910780,5515.49700000,5243.68754000,5291.01266720,7510.11000000,7650.00000000,7273.00000000,7338.64000000,46621.88749300,46621.88749300
2019-12-10,5291.01266720,5340.73144800,5160.12595800,5208.45324740,7338.64000000,7407.60000000,7157.10000000,7224.13000000,49723.76214000,49723.76214000
2019-12-11,5208.46766700,5245.48999000,5137.45834680,5198.26580000,7224.15000000,7275.50000000,7125.66000000,7210.00000000,30093.09194400,30093.09194400
2019-12-12,5198.26580000,5259.54910000,5104.75469400,5189.67171840,7210.00000000,7295.00000000,7080.30000000,7198.08000000,42288.60093200,42288.60093200
2019-12-13,5189.44100480,5269.67886900,5184.39414480,5233.21891040,7197.76000000,7309.05000000,7190.76000000,7258.48000000,27609.87379500,27609.87379500
2019-12-14,5232.41862260,5242.80073460,5055.51176000,5093.03876900,7257.37000000,7271.77000000,7012.00000000,7064.05000000,29561.98596700,29561.98596700
2019-12-15,5093.10365720,5191.27229400,5052.88018300,5132.36101820,7064.14000000,7200.30000000,7008.35000000,7118.59000000,26395.77813700,26395.77813700
2019-12-16,5133.08920800,5155.00700000,4928.61928000,4968.79228560,7119.60000000,7150.00000000,6836.00000000,6891.72000000,43863.99305900,43863.99305900
2019-12-17,4968.59041120,5005.19456580,4729.62880000,4775.64174360,6891.44000000,6942.21000000,6560.00000000,6623.82000000,53865.06992900,53865.06992900
2019-12-18,4775.65616320,5364.09120000,4639.50630000,5247.16987340,6623.84000000,7440.00000000,6435.00000000,7277.83000000,95636.65125100,95636.65125100
2019-12-19,5247.16987340,5320.83240000,5074.48074380,5155.22329400,7277.83000000,7380.00000000,7038.31000000,7150.30000000,55509.04907500,55509.04907500
